niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4
9.1000e+01,2.0000e+00,1.5217e+01,-1.5090e+05,-1.5090e+05,-1.8182e-01,-1.5090e+05,1.1901e-01,7.0894e+00,1.4938e+05,2.1434e+03,-4.4625e-01,-3.2977e-01,-2.2568e+00,-1.5720e+00,4.5883e-01,1.9862e+00,2.3118e+00
9.2000e+01,1.0000e+00,1.5359e+01,-1.5082e+05,-1.5083e+05,-1.8382e-01,-1.5083e+05,1.1903e-01,7.0916e+00,1.4937e+05,2.1474e+03,-2.4665e-01,-2.4192e-01,-1.0958e+00,1.0552e-01,-9.0927e-01,1.0979e+00,2.6592e+00
9.3000e+01,1.0000e+00,1.5500e+01,-1.5063e+05,-1.5064e+05,-1.8581e-01,-1.5064e+05,1.1905e-01,7.0936e+00,1.4929e+05,2.1507e+03,-2.7713e-01,-9.4161e-01,-1.5237e+00,-1.6884e+00,5.8638e-01,7.2127e-01,2.4531e+00
9.4000e+01,2.0000e+00,1.5615e+01,-1.5057e+05,-1.5058e+05,-1.8781e-01,-1.5058e+05,1.1907e-01,7.0956e+00,1.4910e+05,2.1578e+03,-5.8760e-02,-5.2997e-01,-1.5981e+00,-1.3496e+00,7.9741e-01,9.2511e-01,2.5770e+00
9.5000e+01,1.0000e+00,1.5755e+01,-1.5046e+05,-1.5047e+05,-1.8981e-01,-1.5047e+05,1.1908e-01,7.0976e+00,1.4904e+05,2.1616e+03,9.2371e-02,-9.8985e-01,-1.6472e+00,-7.7173e-01,-5.1635e-01,2.0902e+00,2.1663e+00
9.6000e+01,1.0000e+00,1.5894e+01,-1.5044e+05,-1.5045e+05,-1.9181e-01,-1.5045e+05,1.1910e-01,7.0996e+00,1.4894e+05,2.1649e+03,7.4281e-03,-8.5956e-01,-2.4557e+00,-4.3467e-01,8.3958e-01,1.4982e+00,2.4595e+00
9.7000e+01,1.0000e+00,1.6033e+01,-1.5036e+05,-1.5037e+05,-1.9381e-01,-1.5037e+05,1.1912e-01,7.1016e+00,1.4891e+05,2.1681e+03,-2.3262e-01,-9.0187e-01,-1.8899e+00,1.6119e-01,-1.0405e+00,7.3029e-01,2.5001e+00
9.8000e+01,1.0000e+00,1.6172e+01,-1.4988e+05,-1.4988e+05,-1.9580e-01,-1.4988e+05,1.1913e-01,7.1036e+00,1.4883e+05,2.1714e+03,-9.8111e-02,-9.9379e-01,-2.1650e+00,-8.6000e-01,1.0057e-01,1.9450e+00,2.1870e+00
9.9000e+01,1.0000e+00,1.6310e+01,-1.4978e+05,-1.4979e+05,-1.9780e-01,-1.4979e+05,1.1915e-01,7.1056e+00,1.4835e+05,2.1747e+03,-2.5954e-01,-4.0770e-01,-1.5462e+00,-7.0893e-01,-8.3422e-01,1.8622e+00,2.4120e+00
1.0000e+02,2.0000e+00,1.6420e+01,-1.4973e+05,-1.4974e+05,-1.9980e-01,-1.4974e+05,1.1917e-01,7.1076e+00,1.4825e+05,2.1819e+03,2.4837e-01,-5.9889e-01,-9.9964e-01,-5.9551e-01,7.8275e-01,1.8794e+00,2.4941e+00
1.0100e+02,1.0000e+00,1.6557e+01,-1.4963e+05,-1.4964e+05,-2.0180e-01,-1.4964e+05,1.1918e-01,7.1096e+00,1.4820e+05,2.1858e+03,-4.1888e-01,-8.3794e-01,-1.3303e+00,-7.1376e-01,-7.5131e-01,7.6423e-01,2.4377e+00
1.0200e+02,2.0000e+00,1.6667e+01,-1.4957e+05,-1.4957e+05,-2.0380e-01,-1.4957e+05,1.1920e-01,7.1116e+00,1.4810e+05,2.1929e+03,-8.9121e-02,-2.6977e-01,-2.7103e+00,-6.6046e-03,8.7353e-01,7.5921e-01,2.6361e+00
1.0300e+02,1.0000e+00,1.6803e+01,-1.4943e+05,-1.4943e+05,-2.0579e-01,-1.4943e+05,1.1922e-01,7.1135e+00,1.4804e+05,2.1967e+03,-2.7619e-01,-3.4075e-01,-1.5760e+00,2.3495e-01,1.0751e-01,4.1803e-01,2.5985e+00
1.0400e+02,1.0000e+00,1.6938e+01,-1.4937e+05,-1.4938e+05,-2.0779e-01,-1.4938e+05,1.1923e-01,7.1155e+00,1.4790e+05,2.2000e+03,-2.3632e-01,-5.5705e-01,-1.6073e+00,-4.9867e-01,-7.6950e-01,1.8386e+00,2.3561e+00
1.0500e+02,2.0000e+00,1.7045e+01,-1.4937e+05,-1.4938e+05,-2.0979e-01,-1.4938e+05,1.1882e-01,7.0661e+00,1.4785e+05,2.2066e+03,-4.9884e-01,-3.8717e-01,-1.6829e+00,-1.7253e-01,5.1926e-01,2.0154e+00,2.1554e+00
1.0600e+02,1.0000e+00,1.7180e+01,-1.4933e+05,-1.4934e+05,-2.1179e-01,-1.4934e+05,1.1927e-01,7.1195e+00,1.4784e+05,2.2100e+03,-4.4086e-01,-5.1791e-01,-2.3737e+00,-1.4785e+00,2.1239e-01,1.8714e+00,2.2468e+00
1.0700e+02,1.0000e+00,1.7314e+01,-1.4915e+05,-1.4916e+05,-2.1379e-01,-1.4916e+05,1.1928e-01,7.1215e+00,1.4781e+05,2.2133e+03,-4.0245e-01,-5.9235e-01,-9.1988e-01,-1.3727e+00,6.8237e-01,1.2649e+00,2.4355e+00
1.0800e+02,3.0000e+00,1.7391e+01,-1.4912e+05,-1.4912e+05,-2.1578e-01,-1.4912e+05,1.1930e-01,7.1235e+00,1.4762e+05,2.2230e+03,-3.8453e-02,-9.2462e-01,-2.0287e+00,1.3249e-01,1.7903e-01,9.0300e-01,2.5130e+00
1.0900e+02,1.0000e+00,1.7524e+01,-1.4866e+05,-1.4867e+05,-2.1778e-01,-1.4867e+05,1.1932e-01,7.1255e+00,1.4759e+05,2.2269e+03,-4.3654e-01,-6.6668e-01,-1.5852e+00,1.2355e-01,-9.1288e-01,8.8735e-01,2.4448e+00
1.1000e+02,1.0000e+00,1.7657e+01,-1.4828e+05,-1.4828e+05,-2.1978e-01,-1.4828e+05,1.1933e-01,7.1275e+00,1.4713e+05,2.2309e+03,-6.6344e-03,-2.2291e-01,-8.7532e-01,-3.9757e-01,-2.2269e-01,1.7891e+00,2.5806e+00
1.1100e+02,1.0000e+00,1.7788e+01,-1.4819e+05,-1.4820e+05,-2.2178e-01,-1.4820e+05,1.1935e-01,7.1295e+00,1.4675e+05,2.2347e+03,9.8447e-02,-6.9641e-01,-1.9693e+00,-8.3520e-01,-1.0827e+00,1.3437e+00,2.5446e+00
1.1200e+02,1.0000e+00,1.7920e+01,-1.4814e+05,-1.4814e+05,-2.2378e-01,-1.4814e+05,1.1937e-01,7.1315e+00,1.4666e+05,2.2380e+03,2.1953e-01,-5.9485e-01,-2.7127e+00,-6.0300e-01,-9.6255e-01,1.9909e+00,2.4083e+00
1.1300e+02,1.0000e+00,1.8051e+01,-1.4802e+05,-1.4803e+05,-2.2577e-01,-1.4803e+05,1.1939e-01,7.1335e+00,1.4661e+05,2.2419e+03,-7.3693e-02,-4.7178e-01,-8.6345e-01,-7.7307e-01,-1.1861e-01,1.1823e+00,2.5739e+00
1.1400e+02,1.0000e+00,1.8182e+01,-1.4793e+05,-1.4794e+05,-2.2777e-01,-1.4794e+05,1.1940e-01,7.1355e+00,1.4649e+05,2.2452e+03,-8.9839e-02,-7.5536e-01,-1.8791e+00,-1.1376e-01,-9.1600e-01,5.6856e-01,2.5191e+00
1.1500e+02,2.0000e+00,1.8283e+01,-1.4757e+05,-1.4758e+05,-2.2977e-01,-1.4758e+05,1.1942e-01,7.1375e+00,1.4640e+05,2.2523e+03,-1.4690e-01,-4.8764e-01,-2.2404e+00,-1.5360e+00,4.7396e-01,3.9420e-01,2.5469e+00
1.1600e+02,2.0000e+00,1.8384e+01,-1.4731e+05,-1.4731e+05,-2.3177e-01,-1.4731e+05,1.1944e-01,7.1395e+00,1.4604e+05,2.2589e+03,-3.6366e-01,-4.8097e-01,-1.3460e+00,1.1617e-01,-6.5467e-02,2.0510e+00,2.0300e+00
1.1700e+02,1.0000e+00,1.8513e+01,-1.4723e+05,-1.4724e+05,-2.3377e-01,-1.4724e+05,1.1945e-01,7.1415e+00,1.4578e+05,2.2622e+03,-4.6749e-02,-8.9690e-01,-1.1616e+00,1.5732e-01,8.3435e-01,1.8711e+00,2.1909e+00
1.1800e+02,1.0000e+00,1.8641e+01,-1.4722e+05,-1.4723e+05,-2.3576e-01,-1.4723e+05,1.1947e-01,7.1434e+00,1.4570e+05,2.2655e+03,-4.0741e-01,-6.5354e-01,-1.9956e+00,-1.6098e+00,5.1169e-01,2.0709e+00,1.6401e+00
1.1900e+02,1.0000e+00,1.8770e+01,-1.4720e+05,-1.4720e+05,-2.3776e-01,-1.4720e+05,1.1949e-01,7.1455e+00,1.4569e+05,2.2693e+03,-3.4404e-01,-9.0183e-02,-1.6846e+00,-4.2794e-01,-1.6158e-01,1.2354e+00,2.5904e+00
1.2000e+02,1.0000e+00,1.8898e+01,-1.4708e+05,-1.4709e+05,-2.3976e-01,-1.4709e+05,1.1950e-01,7.1475e+00,1.4567e+05,2.2728e+03,2.1591e-01,-5.6227e-01,-1.5063e+00,-1.5727e+00,-6.1160e-01,5.1161e-01,2.6303e+00
1.2100e+02,1.0000e+00,1.9025e+01,-1.4654e+05,-1.4655e+05,-2.4176e-01,-1.4655e+05,1.1952e-01,7.1495e+00,1.4555e+05,2.2766e+03,9.8161e-02,-9.8012e-01,-2.5550e+00,-9.0612e-01,3.5937e-01,1.7899e+00,2.3296e+00
1.2200e+02,2.0000e+00,1.9122e+01,-1.4647e+05,-1.4647e+05,-2.4376e-01,-1.4647e+05,1.1954e-01,7.1515e+00,1.4501e+05,2.2832e+03,-4.9328e-01,-2.9152e-01,-1.4658e+00,-1.5805e+00,-1.0741e-01,1.9875e+00,2.1864e+00
1.2300e+02,1.0000e+00,1.9249e+01,-1.4625e+05,-1.4626e+05,-2.4575e-01,-1.4626e+05,1.1955e-01,7.1535e+00,1.4494e+05,2.2871e+03,-3.4117e-01,-3.1459e-01,-1.1745e+00,-3.8513e-02,-3.0351e-01,2.0658e+00,2.1485e+00
1.2400e+02,1.0000e+00,1.9375e+01,-1.4614e+05,-1.4614e+05,-2.4775e-01,-1.4614e+05,1.1957e-01,7.1555e+00,1.4472e+05,2.2909e+03,-2.7914e-01,-3.6601e-01,-1.4798e+00,-6.2878e-01,-3.4369e-01,6.4284e-01,2.5399e+00
1.2500e+02,1.0000e+00,1.9501e+01,-1.4596e+05,-1.4597e+05,-2.4975e-01,-1.4597e+05,1.1959e-01,7.1575e+00,1.4461e+05,2.2942e+03,-2.8026e-01,-6.6219e-01,-2.4757e+00,-1.3535e+00,5.5260e-01,5.5488e-01,2.4388e+00
1.2600e+02,1.0000e+00,1.9626e+01,-1.4594e+05,-1.4595e+05,-2.5175e-01,-1.4595e+05,1.1960e-01,7.1595e+00,1.4443e+05,2.2980e+03,-4.8693e-01,-5.8261e-01,-2.5883e+00,2.4077e-01,7.7525e-01,1.6129e+00,2.2161e+00
1.2700e+02,1.0000e+00,1.9751e+01,-1.4583e+05,-1.4583e+05,-2.5375e-01,-1.4583e+05,1.1962e-01,7.1615e+00,1.4441e+05,2.3014e+03,-1.2628e-01,-5.9551e-01,-2.5619e+00,-1.5653e+00,8.3089e-01,2.0594e+00,1.9453e+00
1.2800e+02,3.0000e+00,1.9814e+01,-1.4536e+05,-1.4537e+05,-2.5574e-01,-1.4537e+05,1.1964e-01,7.1635e+00,1.4430e+05,2.3117e+03,-2.4852e-01,-1.3275e-01,-7.7086e-01,-4.4665e-01,3.2697e-01,1.1341e+00,2.5921e+00
1.2900e+02,1.0000e+00,1.9938e+01,-1.4531e+05,-1.4531e+05,-2.5774e-01,-1.4531e+05,1.1965e-01,7.1655e+00,1.4383e+05,2.3150e+03,2.4542e-01,-4.7842e-01,-2.5610e+00,-1.6290e+00,-4.6656e-01,1.2281e+00,2.6110e+00
1.3000e+02,1.0000e+00,2.0062e+01,-1.4522e+05,-1.4523e+05,-2.5974e-01,-1.4523e+05,1.1967e-01,7.1675e+00,1.4378e+05,2.3183e+03,-3.9834e-01,-8.7293e-01,-1.9383e+00,-4.9890e-01,-8.5920e-01,2.0576e+00,1.2968e+00
1.3100e+02,2.0000e+00,2.0154e+01,-1.4418e+05,-1.4419e+05,-2.6174e-01,-1.4419e+05,1.1969e-01,7.1695e+00,1.4369e+05,2.3255e+03,1.0819e-01,-2.9658e-01,-8.4495e-01,-3.0393e-01,-1.3330e-01,2.0581e+00,2.3894e+00
1.3200e+02,3.0000e+00,2.0214e+01,-1.4392e+05,-1.4392e+05,-2.6374e-01,-1.4392e+05,1.1970e-01,7.1715e+00,1.4265e+05,2.3361e+03,-2.7481e-01,-6.4113e-01,-8.8480e-01,-4.1210e-01,2.3435e-03,1.7696e+00,2.2442e+00
1.3300e+02,1.0000e+00,2.0336e+01,-1.4387e+05,-1.4388e+05,-2.6573e-01,-1.4388e+05,1.1972e-01,7.1735e+00,1.4239e+05,2.3393e+03,-2.3098e-01,-2.4886e-01,-1.0350e+00,1.7465e-01,6.3540e-01,1.8405e+00,2.3596e+00
1.3400e+02,3.0000e+00,2.0396e+01,-1.4384e+05,-1.4384e+05,-2.6773e-01,-1.4384e+05,1.1974e-01,7.1755e+00,1.4234e+05,2.3503e+03,-8.3260e-02,-3.7051e-01,-1.3940e+00,-1.2530e+00,4.5213e-01,1.8215e+00,2.3911e+00
1.3500e+02,1.0000e+00,2.0517e+01,-1.4360e+05,-1.4361e+05,-2.6973e-01,-1.4361e+05,1.1975e-01,7.1775e+00,1.4231e+05,2.3536e+03,-3.9081e-01,-7.3045e-01,-2.5985e+00,-1.3423e+00,7.7131e-01,2.0481e+00,9.4333e-01
1.3600e+02,1.0000e+00,2.0637e+01,-1.4343e+05,-1.4344e+05,-2.7173e-01,-1.4344e+05,1.1977e-01,7.1795e+00,1.4207e+05,2.3574e+03,1.9126e-01,-4.1810e-01,-1.3241e+00,-4.9944e-01,3.9471e-01,1.9516e+00,2.4149e+00
1.3700e+02,1.0000e+00,2.0758e+01,-1.4332e+05,-1.4332e+05,-2.7373e-01,-1.4332e+05,1.1979e-01,7.1815e+00,1.4190e+05,2.3612e+03,-4.8763e-01,-2.1758e-01,-2.0681e+00,-2.3443e-01,-1.0138e+00,2.6499e-01,2.5142e+00
1.3800e+02,2.0000e+00,2.0846e+01,-1.4331e+05,-1.4331e+05,-2.7572e-01,-1.4331e+05,1.1976e-01,7.1782e+00,1.4179e+05,2.3678e+03,-2.9468e-01,-7.8806e-01,-2.1129e+00,-1.7337e+00,-5.9013e-01,2.0088e+00,1.7713e+00
1.3900e+02,3.0000e+00,2.0902e+01,-1.4228e+05,-1.4229e+05,-2.7772e-01,-1.4229e+05,1.1982e-01,7.1855e+00,1.4178e+05,2.3787e+03,-1.7543e-01,-5.2677e-01,-1.8068e+00,-1.5376e+00,-2.9560e-01,1.9898e+00,2.1164e+00
1.4000e+02,1.0000e+00,2.1021e+01,-1.4206e+05,-1.4207e+05,-2.7972e-01,-1.4207e+05,1.1984e-01,7.1875e+00,1.4075e+05,2.3826e+03,-1.0827e-01,-9.0167e-01,-1.3390e+00,3.4294e-02,1.0378e-02,2.0976e+00,1.2930e+00
1.4100e+02,1.0000e+00,2.1139e+01,-1.4205e+05,-1.4206e+05,-2.8172e-01,-1.4206e+05,1.1985e-01,7.1895e+00,1.4053e+05,2.3864e+03,-3.4857e-01,-5.1181e-01,-2.6507e+00,-1.1980e+00,6.1850e-01,1.9549e+00,1.9829e+00
1.4200e+02,1.0000e+00,2.1257e+01,-1.4198e+05,-1.4199e+05,-2.8372e-01,-1.4199e+05,1.1987e-01,7.1915e+00,1.4052e+05,2.3903e+03,1.0396e-01,-9.4379e-01,-2.2099e+00,1.3964e-01,5.5308e-01,1.9249e+00,2.1248e+00
1.4300e+02,1.0000e+00,2.1375e+01,-1.4191e+05,-1.4192e+05,-2.8571e-01,-1.4192e+05,1.1989e-01,7.1935e+00,1.4045e+05,2.3941e+03,-1.4547e-01,-4.3386e-01,-2.4729e+00,-1.5343e+00,-9.5070e-01,1.6146e+00,2.4201e+00
1.4400e+02,1.0000e+00,2.1493e+01,-1.4163e+05,-1.4163e+05,-2.8771e-01,-1.4163e+05,1.1990e-01,7.1955e+00,1.4038e+05,2.3975e+03,-4.6008e-02,-2.0237e-01,-2.3649e+00,-1.1584e+00,5.3311e-01,1.9187e+00,2.3984e+00
1.4500e+02,1.0000e+00,2.1610e+01,-1.4140e+05,-1.4141e+05,-2.8971e-01,-1.4141e+05,1.1992e-01,7.1975e+00,1.4010e+05,2.4014e+03,-3.9331e-01,-8.8704e-01,-2.3802e+00,-2.4125e-01,-6.8909e-01,3.4198e-01,2.3442e+00
1.4600e+02,3.0000e+00,2.1662e+01,-1.4125e+05,-1.4126e+05,-2.9171e-01,-1.4126e+05,1.1994e-01,7.1995e+00,1.3987e+05,2.4123e+03,-3.1467e-01,-6.7293e-01,-1.1436e+00,-9.1484e-01,-5.6568e-01,1.7471e+00,2.1925e+00
1.4700e+02,2.0000e+00,2.1746e+01,-1.4121e+05,-1.4122e+05,-2.9371e-01,-1.4122e+05,1.1995e-01,7.2015e+00,1.3972e+05,2.4194e+03,-4.1850e-01,-5.2298e-01,-8.0182e-01,-1.6000e+00,5.8077e-01,2.0797e+00,1.3706e+00
1.4800e+02,1.0000e+00,2.1861e+01,-1.4117e+05,-1.4118e+05,-2.9570e-01,-1.4118e+05,1.1997e-01,7.2035e+00,1.3968e+05,2.4227e+03,-3.7937e-01,-6.0930e-02,-2.7266e+00,-1.0443e+00,-8.9219e-01,1.6722e+00,2.4513e+00
1.4900e+02,2.0000e+00,2.1944e+01,-1.4024e+05,-1.4025e+05,-2.9770e-01,-1.4025e+05,1.1999e-01,7.2055e+00,1.3965e+05,2.4293e+03,-1.8281e-01,-6.8646e-01,-1.6297e+00,-1.6667e+00,8.2995e-01,2.0498e+00,1.5001e+00
1.5000e+02,1.0000e+00,2.2059e+01,-1.4014e+05,-1.4015e+05,-2.9970e-01,-1.4015e+05,1.2000e-01,7.2075e+00,1.3871e+05,2.4332e+03,1.0281e-01,-5.8852e-01,-2.3400e+00,-1.1449e+00,1.2213e-01,6.0503e-01,2.5349e+00
1.5100e+02,1.0000e+00,2.2173e+01,-1.4002e+05,-1.4003e+05,-3.0170e-01,-1.4003e+05,1.2002e-01,7.2095e+00,1.3862e+05,2.4370e+03,1.0325e-01,-5.8022e-01,-2.0879e+00,-1.1395e+00,3.1224e-01,2.1042e+00,2.0393e+00
1.5200e+02,1.0000e+00,2.2287e+01,-1.3954e+05,-1.3955e+05,-3.0370e-01,-1.3955e+05,1.2004e-01,7.2115e+00,1.3849e+05,2.4403e+03,-1.1871e-02,-2.4431e-01,-9.0211e-01,-9.8098e-01,-5.2988e-01,8.5248e-01,2.5909e+00
1.5300e+02,1.0000e+00,2.2401e+01,-1.3939e+05,-1.3939e+05,-3.0569e-01,-1.3939e+05,1.2005e-01,7.2135e+00,1.3801e+05,2.4436e+03,-1.9253e-01,-7.3860e-01,-1.2567e+00,-1.5164e-01,4.5085e-01,2.0042e+00,1.7360e+00
1.5400e+02,2.0000e+00,2.2482e+01,-1.3931e+05,-1.3931e+05,-3.0769e-01,-1.3931e+05,1.2007e-01,7.2154e+00,1.3786e+05,2.4507e+03,-1.2365e-01,-8.8097e-01,-9.9977e-01,-1.3361e+00,3.1020e-01,6.4448e-01,2.4023e+00
1.5500e+02,1.0000e+00,2.2595e+01,-1.3873e+05,-1.3874e+05,-3.0969e-01,-1.3874e+05,1.2009e-01,7.2174e+00,1.3778e+05,2.4540e+03,-3.2965e-02,-9.2558e-01,-1.0443e+00,-3.2434e-01,2.4489e-01,2.0662e+00,1.5908e+00
1.5600e+02,1.0000e+00,2.2707e+01,-1.3811e+05,-1.3812e+05,-3.1169e-01,-1.3812e+05,1.2010e-01,7.2194e+00,1.3720e+05,2.4573e+03,1.1786e-01,-3.8719e-02,-2.6907e+00,-2.4907e-01,1.6484e-01,1.4532e+00,2.6246e+00
1.5700e+02,4.0000e+00,2.2721e+01,-1.3804e+05,-1.3805e+05,-3.1369e-01,-1.3805e+05,1.2012e-01,7.2214e+00,1.3658e+05,2.4711e+03,-4.6638e-01,-1.9891e-02,-1.8533e+00,-1.6220e+00,6.4562e-01,4.4321e-01,2.5039e+00
1.5800e+02,2.0000e+00,2.2799e+01,-1.3793e+05,-1.3793e+05,-3.1568e-01,-1.3793e+05,1.2014e-01,7.2234e+00,1.3651e+05,2.4776e+03,7.9076e-02,-5.9019e-01,-1.4325e+00,2.8458e-03,-4.6471e-01,2.1569e-01,2.5236e+00
1.5900e+02,1.0000e+00,2.2911e+01,-1.3753e+05,-1.3754e+05,-3.1768e-01,-1.3754e+05,1.2015e-01,7.2254e+00,1.3640e+05,2.4808e+03,5.4872e-02,-2.6174e-01,-2.5547e+00,-1.3040e+00,5.2511e-01,6.0145e-01,2.5780e+00
1.6000e+02,1.0000e+00,2.3022e+01,-1.3742e+05,-1.3743e+05,-3.1968e-01,-1.3743e+05,1.2017e-01,7.2274e+00,1.3600e+05,2.4842e+03,-3.6935e-01,-6.5714e-01,-1.8310e+00,-1.1270e+00,7.0557e-01,9.9050e-01,2.3075e+00
1.6100e+02,1.0000e+00,2.3132e+01,-1.3712e+05,-1.3713e+05,-3.2168e-01,-1.3713e+05,1.2018e-01,7.2294e+00,1.3590e+05,2.4875e+03,1.7440e-01,-2.7085e-01,-8.2581e-01,5.0148e-02,-1.0580e-01,1.2390e+00,2.5925e+00
1.6200e+02,1.0000e+00,2.3242e+01,-1.3577e+05,-1.3578e+05,-3.2368e-01,-1.3578e+05,1.2020e-01,7.2314e+00,1.3559e+05,2.4908e+03,1.5111e-01,-3.2717e-01,-2.5914e+00,4.0145e-02,4.4120e-01,7.4320e-01,2.5722e+00
1.6300e+02,1.0000e+00,2.3352e+01,-1.3567e+05,-1.3568e+05,-3.2567e-01,-1.3568e+05,1.2022e-01,7.2334e+00,1.3424e+05,2.4941e+03,-4.3438e-01,-7.4324e-01,-1.4861e+00,-5.9437e-01,6.5496e-01,1.9449e+00,1.2403e+00
1.6400e+02,1.0000e+00,2.3462e+01,-1.3507e+05,-1.3507e+05,-3.2767e-01,-1.3507e+05,1.2023e-01,7.2354e+00,1.3414e+05,2.4973e+03,-4.3941e-01,-4.6275e-01,-8.2688e-01,-1.0680e+00,6.8701e-01,2.3586e-01,2.3662e+00
1.6500e+02,1.0000e+00,2.3571e+01,-1.3499e+05,-1.3499e+05,-3.2967e-01,-1.3499e+05,1.2025e-01,7.2374e+00,1.3354e+05,2.5006e+03,-1.3908e-01,-9.6506e-01,-2.5445e+00,5.6952e-02,6.6047e-01,1.9389e+00,1.5503e+00
1.6600e+02,1.0000e+00,2.3680e+01,-1.3462e+05,-1.3463e+05,-3.3167e-01,-1.3463e+05,1.2027e-01,7.2394e+00,1.3346e+05,2.5039e+03,-1.1953e-01,-8.7170e-01,-2.5401e+00,-1.2882e+00,6.5594e-01,1.0104e+00,2.3300e+00
1.6700e+02,1.0000e+00,2.3789e+01,-1.3368e+05,-1.3368e+05,-3.3367e-01,-1.3368e+05,1.2028e-01,7.2414e+00,1.3309e+05,2.5072e+03,1.7225e-01,-2.4471e-03,-1.1543e+00,-1.6735e+00,-5.3083e-02,1.3286e+00,2.6384e+00
1.6800e+02,1.0000e+00,2.3898e+01,-1.3326e+05,-1.3327e+05,-3.3566e-01,-1.3327e+05,1.2030e-01,7.2434e+00,1.3215e+05,2.5105e+03,-2.8727e-01,-4.6329e-01,-1.2198e+00,2.6900e-02,1.5105e-01,1.8138e+00,2.1314e+00
1.6900e+02,3.0000e+00,2.3938e+01,-1.3326e+05,-1.3327e+05,-3.3766e-01,-1.3327e+05,1.1974e-01,7.1760e+00,1.3174e+05,2.5210e+03,-4.4619e-01,-5.8143e-01,-1.7456e+00,-3.9888e-04,-4.5310e-01,2.0076e+00,1.2177e+00
1.7000e+02,1.0000e+00,2.4045e+01,-1.3296e+05,-1.3297e+05,-3.3966e-01,-1.3297e+05,1.2033e-01,7.2474e+00,1.3173e+05,2.5249e+03,1.3967e-01,-3.4422e-01,-2.1421e+00,-6.0355e-01,-5.2836e-01,1.2743e+00,2.5352e+00
1.7100e+02,2.0000e+00,2.4118e+01,-1.3219e+05,-1.3220e+05,-3.4166e-01,-1.3220e+05,1.2035e-01,7.2494e+00,1.3143e+05,2.5321e+03,-4.6090e-01,-9.0727e-01,-9.9233e-01,-1.3975e+00,-3.9796e-01,1.4172e+00,2.1452e+00
1.7200e+02,1.0000e+00,2.4225e+01,-1.3148e+05,-1.3149e+05,-3.4366e-01,-1.3149e+05,1.2037e-01,7.2514e+00,1.3066e+05,2.5353e+03,-7.5765e-02,-9.7144e-01,-2.4857e+00,-9.3379e-01,5.3047e-01,1.0194e+00,2.3227e+00
1.7300e+02,1.0000e+00,2.4332e+01,-1.3133e+05,-1.3134e+05,-3.4565e-01,-1.3134e+05,1.2038e-01,7.2534e+00,1.2996e+05,2.5392e+03,-7.7544e-02,-9.6184e-01,-1.6353e+00,-4.1604e-01,-7.5720e-01,1.7034e+00,2.1603e+00
1.7400e+02,1.0000e+00,2.4438e+01,-1.3131e+05,-1.3132e+05,-3.4765e-01,-1.3132e+05,1.2040e-01,7.2554e+00,1.2981e+05,2.5424e+03,-4.3859e-01,-1.5834e-01,-2.3813e+00,-1.2588e+00,-8.1796e-01,5.6344e-01,2.4671e+00
1.7500e+02,1.0000e+00,2.4544e+01,-1.3112e+05,-1.3113e+05,-3.4965e-01,-1.3113e+05,1.2042e-01,7.2574e+00,1.2978e+05,2.5457e+03,1.6106e-01,-7.0205e-01,-2.3259e+00,-1.5585e+00,-1.1102e-01,4.6597e-01,1.2007e+00
1.7600e+02,2.0000e+00,2.4615e+01,-1.3094e+05,-1.3094e+05,-3.5165e-01,-1.3094e+05,1.2043e-01,7.2594e+00,1.2959e+05,2.5534e+03,1.9786e-01,-2.7521e-01,-1.3330e+00,-1.6516e+00,-2.4477e-01,6.7273e-01,1.6055e+00
1.7700e+02,1.0000e+00,2.4721e+01,-1.3086e+05,-1.3087e+05,-3.5365e-01,-1.3087e+05,1.2045e-01,7.2614e+00,1.2941e+05,2.5567e+03,-7.3500e-02,-9.5829e-01,-7.7504e-01,-4.9578e-01,4.3520e-01,1.9713e+00,1.6188e+00
1.7800e+02,1.0000e+00,2.4826e+01,-1.3079e+05,-1.3080e+05,-3.5564e-01,-1.3080e+05,1.2047e-01,7.2634e+00,1.2933e+05,2.5600e+03,2.3748e-01,-5.0911e-01,-1.4525e+00,9.4256e-02,-9.8855e-01,2.0512e+00,2.1670e+00
1.7900e+02,1.0000e+00,2.4930e+01,-1.3058e+05,-1.3059e+05,-3.5764e-01,-1.3059e+05,1.2048e-01,7.2654e+00,1.2926e+05,2.5633e+03,3.5097e-02,-4.6219e-01,-2.6424e+00,-8.5848e-01,-7.7726e-01,2.6418e-01,1.4684e+00
1.8000e+02,1.0000e+00,2.5035e+01,-1.3058e+05,-1.3059e+05,-3.5964e-01,-1.3059e+05,1.1249e-01,6.3335e+00,1.2906e+05,2.5666e+03,-4.3686e-01,-4.9799e-01,-2.1566e+00,7.3898e-03,7.5933e-01,1.8073e+00,1.8810e+00
1.8100e+02,1.0000e+00,2.5139e+01,-1.3039e+05,-1.3040e+05,-3.6164e-01,-1.3040e+05,1.2052e-01,7.2694e+00,1.2905e+05,2.5705e+03,1.3810e-01,-2.0727e-01,-2.5451e+00,-1.0120e+00,-1.0063e+00,3.9817e-01,1.3778e+00
