niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_scale,logdust_med,logSFH0,logSFH1,logSFH2,logSFH3,logSFH4,dmod
8.8000e+01,1.0000e+00,1.7671e+01,-1.1218e+05,-1.1219e+05,-2.1973e-01,-1.1219e+05,1.3130e-01,6.9043e+00,1.0812e+05,4.2139e+02,-8.5410e-01,-1.5486e+00,-8.1585e-01,2.2784e+00,3.3598e+00,4.3860e+00,4.6496e+00,2.8453e+01
8.9000e+01,1.0000e+00,1.7836e+01,-1.1211e+05,-1.1212e+05,-2.2222e-01,-1.1212e+05,1.3132e-01,6.9068e+00,1.0810e+05,4.2571e+02,-8.4682e-01,-6.3678e-01,-4.6087e-01,3.5759e+00,5.0392e-01,2.0771e+00,5.2138e+00,2.9241e+01
9.0000e+01,1.0000e+00,1.8000e+01,-1.1202e+05,-1.1203e+05,-2.2472e-01,-1.1203e+05,1.3135e-01,6.9093e+00,1.0803e+05,4.3011e+02,-8.9702e-01,-1.5191e+00,1.3123e+00,2.3859e+00,2.5118e+00,1.9620e+00,5.3645e+00,3.0953e+01
9.1000e+01,1.0000e+00,1.8164e+01,-1.1198e+05,-1.1199e+05,-2.2722e-01,-1.1199e+05,1.3137e-01,6.9118e+00,1.0794e+05,4.3388e+02,3.5319e-01,-1.6452e+00,-5.4258e-01,1.2172e+00,3.8572e+00,4.7121e+00,3.2398e+00,2.8960e+01
9.2000e+01,1.0000e+00,1.8327e+01,-1.1167e+05,-1.1168e+05,-2.2971e-01,-1.1168e+05,1.3139e-01,6.9143e+00,1.0790e+05,4.3808e+02,-8.3074e-01,-1.0339e+00,6.2590e-01,3.5533e+00,3.6073e+00,5.0835e+00,3.2076e+00,3.0880e+01
9.3000e+01,1.0000e+00,1.8489e+01,-1.1157e+05,-1.1158e+05,-2.3221e-01,-1.1158e+05,1.3142e-01,6.9168e+00,1.0759e+05,4.4237e+02,-5.0706e-01,-1.1222e+00,-8.7952e-01,3.7223e+00,4.0431e+00,4.9086e+00,3.2777e+00,3.0230e+01
9.4000e+01,1.0000e+00,1.8651e+01,-1.1154e+05,-1.1155e+05,-2.3471e-01,-1.1155e+05,1.3144e-01,6.9193e+00,1.0749e+05,4.4623e+02,-7.7627e-01,-8.0148e-01,1.5725e+00,2.4672e+00,3.7910e+00,4.8877e+00,4.2842e+00,2.9153e+01
9.5000e+01,2.0000e+00,1.8775e+01,-1.1143e+05,-1.1144e+05,-2.3720e-01,-1.1144e+05,1.3146e-01,6.9218e+00,1.0746e+05,4.5564e+02,2.4406e-01,-1.7923e+00,1.2210e+00,1.8568e+00,1.6889e+00,1.6094e+00,5.6046e+00,3.1616e+01
9.6000e+01,1.0000e+00,1.8935e+01,-1.1106e+05,-1.1107e+05,-2.3970e-01,-1.1107e+05,1.3149e-01,6.9243e+00,1.0735e+05,4.5981e+02,-8.6490e-01,-1.6891e+00,1.4692e+00,1.1541e+00,2.5703e+00,4.0042e+00,5.2688e+00,3.0691e+01
9.7000e+01,1.0000e+00,1.9094e+01,-1.1088e+05,-1.1089e+05,-2.4220e-01,-1.1089e+05,1.3151e-01,6.9268e+00,1.0698e+05,4.6398e+02,1.3383e-01,-9.8821e-01,-1.3329e-01,1.7082e+00,3.9332e+00,5.2237e+00,3.1330e+00,3.1337e+01
9.8000e+01,1.0000e+00,1.9253e+01,-1.1085e+05,-1.1086e+05,-2.4469e-01,-1.1086e+05,1.3154e-01,6.9293e+00,1.0680e+05,4.6799e+02,-3.0918e-01,-1.4427e+00,-4.3257e-01,1.7729e+00,4.2312e+00,4.4423e+00,2.2899e+00,2.8648e+01
9.9000e+01,1.0000e+00,1.9412e+01,-1.1066e+05,-1.1067e+05,-2.4719e-01,-1.1067e+05,1.3156e-01,6.9318e+00,1.0678e+05,4.7178e+02,-3.7471e-01,-1.7717e+00,1.7903e+00,3.6573e-01,7.3036e-01,5.1576e+00,5.0293e+00,3.1465e+01
1.0000e+02,1.0000e+00,1.9569e+01,-1.1033e+05,-1.1034e+05,-2.4969e-01,-1.1034e+05,1.3158e-01,6.9343e+00,1.0658e+05,4.7650e+02,-4.0897e-01,-1.7499e+00,7.6431e-01,1.3522e-01,2.0025e+00,3.6284e+00,5.1792e+00,3.0504e+01
1.0100e+02,2.0000e+00,1.9688e+01,-1.1001e+05,-1.1002e+05,-2.5218e-01,-1.1002e+05,1.3161e-01,6.9368e+00,1.0625e+05,4.8481e+02,-8.7022e-01,-8.7048e-01,1.9122e+00,1.2077e+00,3.8434e+00,3.5211e+00,5.1875e+00,2.8744e+01
1.0200e+02,1.0000e+00,1.9844e+01,-1.0960e+05,-1.0960e+05,-2.5468e-01,-1.0960e+05,1.3163e-01,6.9393e+00,1.0594e+05,4.8865e+02,3.9006e-01,-1.3846e+00,1.0404e+00,3.3559e+00,3.9796e+00,5.1533e+00,4.7371e+00,3.1587e+01
1.0300e+02,2.0000e+00,1.9961e+01,-1.0948e+05,-1.0949e+05,-2.5718e-01,-1.0949e+05,1.3165e-01,6.9418e+00,1.0552e+05,4.9733e+02,-4.1416e-01,-7.7647e-01,2.8377e+00,3.6281e+00,8.5803e-01,1.8567e+00,5.7791e+00,2.8578e+01
1.0400e+02,1.0000e+00,2.0116e+01,-1.0942e+05,-1.0943e+05,-2.5968e-01,-1.0943e+05,1.3168e-01,6.9443e+00,1.0541e+05,5.0162e+02,-8.3207e-01,-1.2945e+00,-4.7946e-01,1.1996e+00,2.9652e+00,4.9497e+00,4.1772e+00,3.0908e+01
1.0500e+02,1.0000e+00,2.0270e+01,-1.0942e+05,-1.0942e+05,-2.6217e-01,-1.0942e+05,1.2895e-01,6.6594e+00,1.0534e+05,5.0582e+02,7.8111e-03,-1.1430e+00,3.7148e-01,2.0275e-01,3.2934e+00,2.3221e+00,4.9983e+00,2.9440e+01
1.0600e+02,1.0000e+00,2.0424e+01,-1.0907e+05,-1.0908e+05,-2.6467e-01,-1.0908e+05,1.3173e-01,6.9493e+00,1.0534e+05,5.1044e+02,1.8598e-01,-1.2359e+00,1.6125e+00,2.1045e+00,8.0709e-01,3.6544e+00,5.1356e+00,2.8017e+01
1.0700e+02,1.0000e+00,2.0577e+01,-1.0896e+05,-1.0896e+05,-2.6717e-01,-1.0896e+05,1.3175e-01,6.9518e+00,1.0499e+05,5.1433e+02,-5.7123e-01,-7.6564e-01,4.2016e-02,1.5255e-01,1.0539e+00,1.4489e+00,4.9869e+00,2.9396e+01
1.0800e+02,1.0000e+00,2.0729e+01,-1.0887e+05,-1.0888e+05,-2.6966e-01,-1.0888e+05,1.3177e-01,6.9543e+00,1.0488e+05,5.1852e+02,2.1523e-01,-1.7880e+00,-7.3227e-01,1.3759e+00,4.3373e+00,4.1498e+00,1.9478e+00,2.8851e+01
1.0900e+02,2.0000e+00,2.0841e+01,-1.0882e+05,-1.0883e+05,-2.7216e-01,-1.0883e+05,1.3180e-01,6.9568e+00,1.0479e+05,5.2745e+02,-4.0976e-01,-1.9384e+00,-5.7314e-01,2.7356e+00,1.7676e+00,2.6065e+00,5.3557e+00,3.1459e+01
1.1000e+02,1.0000e+00,2.0992e+01,-1.0877e+05,-1.0878e+05,-2.7466e-01,-1.0878e+05,1.3182e-01,6.9593e+00,1.0474e+05,5.3134e+02,-9.2458e-01,-1.8176e+00,9.6827e-01,2.3354e+00,1.5586e+00,1.4995e+00,5.3799e+00,3.1647e+01
1.1100e+02,1.0000e+00,2.1143e+01,-1.0866e+05,-1.0867e+05,-2.7715e-01,-1.0867e+05,1.3184e-01,6.9618e+00,1.0470e+05,5.3592e+02,-1.9468e-01,-7.7120e-01,-8.2846e-01,2.6233e+00,3.5306e+00,4.2154e+00,5.0447e+00,3.0231e+01
1.1200e+02,2.0000e+00,2.1252e+01,-1.0849e+05,-1.0850e+05,-2.7965e-01,-1.0850e+05,1.3187e-01,6.9643e+00,1.0458e+05,5.4494e+02,-2.3087e-01,-7.5754e-01,1.4121e+00,3.8241e+00,1.6600e+00,4.7658e+00,4.0462e+00,2.8167e+01
1.1300e+02,1.0000e+00,2.1402e+01,-1.0848e+05,-1.0848e+05,-2.8215e-01,-1.0848e+05,1.3189e-01,6.9668e+00,1.0441e+05,5.4875e+02,-2.6189e-02,-8.2765e-01,-1.0356e+00,2.7953e+00,5.9768e-01,4.6950e+00,4.7015e+00,2.9974e+01
1.1400e+02,1.0000e+00,2.1550e+01,-1.0829e+05,-1.0830e+05,-2.8464e-01,-1.0830e+05,1.3191e-01,6.9693e+00,1.0440e+05,5.5349e+02,2.4870e-01,-1.2953e+00,1.2645e+00,3.8127e-01,2.3118e+00,4.9283e+00,3.7172e+00,2.9865e+01
1.1500e+02,2.0000e+00,2.1657e+01,-1.0825e+05,-1.0826e+05,-2.8714e-01,-1.0826e+05,1.3194e-01,6.9718e+00,1.0421e+05,5.6166e+02,-7.7169e-01,-1.0186e+00,-5.3514e-01,1.7622e+00,4.3916e+00,1.9130e+00,2.0983e+00,2.8271e+01
1.1600e+02,2.0000e+00,2.1764e+01,-1.0818e+05,-1.0819e+05,-2.8964e-01,-1.0819e+05,1.3196e-01,6.9743e+00,1.0418e+05,5.7032e+02,-6.1619e-01,-8.0936e-01,1.8983e+00,2.0758e+00,4.3453e+00,4.4007e+00,5.0513e+00,3.0349e+01
1.1700e+02,1.0000e+00,2.1910e+01,-1.0812e+05,-1.0813e+05,-2.9213e-01,-1.0813e+05,1.3199e-01,6.9767e+00,1.0410e+05,5.7449e+02,3.4370e-01,-1.3216e+00,2.5628e+00,5.5842e-01,3.4080e+00,3.2817e+00,5.7536e+00,3.0103e+01
1.1800e+02,1.0000e+00,2.2056e+01,-1.0788e+05,-1.0788e+05,-2.9463e-01,-1.0788e+05,1.3201e-01,6.9792e+00,1.0404e+05,5.7919e+02,1.8952e-01,-1.9257e+00,1.8084e+00,2.1507e+00,1.8400e+00,5.1486e+00,4.8705e+00,3.1205e+01
1.1900e+02,1.0000e+00,2.2201e+01,-1.0785e+05,-1.0786e+05,-2.9713e-01,-1.0786e+05,1.3203e-01,6.9817e+00,1.0380e+05,5.8385e+02,2.5673e-01,-9.2436e-01,-1.0045e-01,2.2753e+00,4.0983e+00,3.8451e+00,4.9548e+00,3.0099e+01
1.2000e+02,4.0000e+00,2.2222e+01,-1.0755e+05,-1.0756e+05,-2.9963e-01,-1.0756e+05,1.3206e-01,6.9842e+00,1.0377e+05,6.0084e+02,-9.9416e-01,-1.7236e+00,2.6549e+00,2.6917e+00,3.7213e+00,5.3432e+00,2.1800e+00,3.0294e+01
1.2100e+02,1.0000e+00,2.2366e+01,-1.0752e+05,-1.0753e+05,-3.0212e-01,-1.0753e+05,1.3208e-01,6.9867e+00,1.0348e+05,6.0548e+02,-6.1652e-01,-1.8375e+00,2.0478e+00,3.0756e+00,3.5085e+00,5.0405e+00,4.4917e+00,3.0273e+01
1.2200e+02,1.0000e+00,2.2509e+01,-1.0735e+05,-1.0736e+05,-3.0462e-01,-1.0736e+05,1.3210e-01,6.9892e+00,1.0345e+05,6.0978e+02,4.6580e-01,-1.0717e+00,8.7701e-01,8.3117e-01,2.7817e+00,3.9493e+00,5.5782e+00,3.1893e+01
1.2300e+02,1.0000e+00,2.2652e+01,-1.0690e+05,-1.0691e+05,-3.0712e-01,-1.0691e+05,1.3213e-01,6.9917e+00,1.0327e+05,6.1447e+02,2.6797e-01,-1.7667e+00,-3.7790e-01,1.6900e-01,4.3301e+00,3.5762e+00,3.1372e+00,2.8537e+01
1.2400e+02,1.0000e+00,2.2794e+01,-1.0670e+05,-1.0671e+05,-3.0961e-01,-1.0671e+05,1.3215e-01,6.9942e+00,1.0283e+05,6.1871e+02,-3.0327e-01,-1.0320e+00,1.1854e+00,2.2893e-01,3.5182e+00,2.1646e+00,4.9016e+00,2.8495e+01
1.2500e+02,1.0000e+00,2.2936e+01,-1.0662e+05,-1.0662e+05,-3.1211e-01,-1.0662e+05,1.3217e-01,6.9967e+00,1.0262e+05,6.2393e+02,1.7854e-01,-7.0765e-01,6.6058e-01,2.6874e+00,1.5212e+00,2.1629e+00,5.1393e+00,3.0081e+01
1.2600e+02,1.0000e+00,2.3077e+01,-1.0658e+05,-1.0659e+05,-3.1461e-01,-1.0659e+05,1.3220e-01,6.9992e+00,1.0254e+05,6.2858e+02,4.5366e-01,-8.7605e-01,2.6740e+00,2.9930e-01,3.7995e+00,4.3084e+00,5.7030e+00,2.8459e+01
1.2700e+02,1.0000e+00,2.3218e+01,-1.0651e+05,-1.0651e+05,-3.1710e-01,-1.0651e+05,1.3222e-01,7.0017e+00,1.0251e+05,6.3237e+02,-3.7567e-01,-6.8363e-01,1.9862e+00,2.1381e+00,4.0715e+00,5.0657e+00,3.7190e+00,3.0263e+01
1.2800e+02,1.0000e+00,2.3358e+01,-1.0632e+05,-1.0633e+05,-3.1960e-01,-1.0633e+05,1.3224e-01,7.0042e+00,1.0243e+05,6.3700e+02,-9.5330e-01,-6.4577e-01,1.3923e+00,2.0984e+00,3.1151e+00,2.0418e+00,4.9885e+00,2.8778e+01
1.2900e+02,4.0000e+00,2.3370e+01,-1.0593e+05,-1.0594e+05,-3.2210e-01,-1.0594e+05,1.3227e-01,7.0067e+00,1.0224e+05,6.5388e+02,-3.9950e-01,-1.9405e+00,-6.3741e-01,2.3646e+00,7.6113e-01,3.1048e+00,5.2273e+00,3.1305e+01
1.3000e+02,2.0000e+00,2.3466e+01,-1.0543e+05,-1.0544e+05,-3.2459e-01,-1.0544e+05,1.3229e-01,7.0092e+00,1.0185e+05,6.6216e+02,1.5398e-01,-1.9997e+00,1.4586e-01,2.7275e+00,8.2566e-01,3.4775e+00,5.4356e+00,3.1855e+01
1.3100e+02,1.0000e+00,2.3604e+01,-1.0501e+05,-1.0502e+05,-3.2709e-01,-1.0502e+05,1.3232e-01,7.0117e+00,1.0136e+05,6.6639e+02,1.2911e-01,-7.9283e-01,1.2086e-01,3.0681e+00,1.3613e+00,2.5423e+00,5.2531e+00,3.0977e+01
1.3200e+02,1.0000e+00,2.3741e+01,-1.0465e+05,-1.0465e+05,-3.2959e-01,-1.0465e+05,1.3234e-01,7.0142e+00,1.0094e+05,6.7101e+02,2.8553e-01,-1.7787e+00,-6.4461e-01,3.7105e-01,1.6351e+00,3.5034e+00,5.3225e+00,3.1475e+01
1.3300e+02,1.0000e+00,2.3878e+01,-1.0456e+05,-1.0457e+05,-3.3209e-01,-1.0457e+05,1.3236e-01,7.0167e+00,1.0057e+05,6.7524e+02,3.9924e-01,-7.6078e-01,-4.7515e-01,2.5337e+00,3.9979e+00,4.3484e+00,3.9201e+00,2.8541e+01
1.3400e+02,1.0000e+00,2.4014e+01,-1.0451e+05,-1.0452e+05,-3.3458e-01,-1.0452e+05,1.3239e-01,7.0192e+00,1.0048e+05,6.7991e+02,4.0796e-01,-8.8243e-01,2.5860e+00,8.9455e-01,2.4420e+00,4.6224e+00,5.6755e+00,3.0550e+01
1.3500e+02,2.0000e+00,2.4107e+01,-1.0451e+05,-1.0452e+05,-3.3708e-01,-1.0452e+05,1.2973e-01,6.7408e+00,1.0043e+05,6.8790e+02,2.9894e-01,-9.3191e-01,1.5982e+00,1.4848e+00,1.1793e+00,4.3611e+00,4.9253e+00,2.8626e+01
1.3600e+02,1.0000e+00,2.4242e+01,-1.0451e+05,-1.0452e+05,-3.3958e-01,-1.0452e+05,1.2112e-01,5.8749e+00,1.0043e+05,6.9205e+02,-8.3699e-01,-1.2845e+00,2.8721e+00,2.1318e-01,3.8711e+00,5.3251e+00,2.7274e+00,2.8179e+01
1.3700e+02,3.0000e+00,2.4291e+01,-1.0450e+05,-1.0451e+05,-3.4207e-01,-1.0451e+05,1.3243e-01,7.0235e+00,1.0043e+05,7.0621e+02,-6.2010e-01,-6.1447e-01,1.7352e+00,1.6476e+00,3.8231e+00,4.3422e+00,4.8103e+00,2.8423e+01
1.3800e+02,2.0000e+00,2.4382e+01,-1.0358e+05,-1.0359e+05,-3.4457e-01,-1.0359e+05,1.3248e-01,7.0292e+00,1.0042e+05,7.1524e+02,3.2535e-02,-1.9946e+00,7.9989e-01,1.3935e+00,3.5377e+00,3.9750e+00,4.6700e+00,2.9131e+01
1.3900e+02,1.0000e+00,2.4515e+01,-1.0341e+05,-1.0342e+05,-3.4707e-01,-1.0342e+05,1.3250e-01,7.0317e+00,9.9502e+04,7.1952e+02,2.7890e-01,-1.1031e+00,1.7185e+00,2.0944e+00,4.0190e+00,1.5920e+00,4.9900e+00,2.8581e+01
1.4000e+02,2.0000e+00,2.4605e+01,-1.0341e+05,-1.0342e+05,-3.4956e-01,-1.0342e+05,1.2894e-01,6.6584e+00,9.9333e+04,7.2834e+02,-5.0687e-01,-1.1819e+00,-1.0518e-01,3.4328e+00,1.1690e+00,2.8655e+00,4.8956e+00,2.9225e+01
1.4100e+02,2.0000e+00,2.4694e+01,-1.0336e+05,-1.0337e+05,-3.5206e-01,-1.0337e+05,1.3255e-01,7.0367e+00,9.9330e+04,7.3702e+02,-4.4139e-01,-1.7395e+00,3.2402e-01,2.2166e+00,1.0899e+00,4.4859e+00,1.9919e+00,2.8044e+01
1.4200e+02,2.0000e+00,2.4782e+01,-1.0302e+05,-1.0303e+05,-3.5456e-01,-1.0303e+05,1.3257e-01,7.0392e+00,9.9280e+04,7.4569e+02,-8.9302e-01,-8.2219e-01,4.9709e-01,1.3727e+00,2.5265e+00,4.7132e+00,3.0638e+00,3.0165e+01
1.4300e+02,1.0000e+00,2.4913e+01,-1.0291e+05,-1.0292e+05,-3.5705e-01,-1.0292e+05,1.3260e-01,7.0417e+00,9.8942e+04,7.5008e+02,-1.2675e-02,-1.2115e+00,6.1565e-01,1.5758e+00,1.9472e+00,4.7585e+00,3.7405e+00,3.0340e+01
1.4400e+02,1.0000e+00,2.5043e+01,-1.0289e+05,-1.0290e+05,-3.5955e-01,-1.0290e+05,1.3262e-01,7.0442e+00,9.8835e+04,7.5390e+02,-8.0568e-01,-5.2670e-01,8.3242e-01,3.3829e+00,3.2042e+00,4.3233e+00,4.9156e+00,3.0363e+01
1.4500e+02,1.0000e+00,2.5174e+01,-1.0285e+05,-1.0286e+05,-3.6205e-01,-1.0286e+05,1.3264e-01,7.0467e+00,9.8810e+04,7.5854e+02,2.7154e-01,-1.2055e+00,5.8148e-01,1.8886e-02,1.0567e+00,4.6003e+00,3.5363e+00,2.9357e+01
1.4600e+02,1.0000e+00,2.5303e+01,-1.0274e+05,-1.0275e+05,-3.6454e-01,-1.0275e+05,1.3267e-01,7.0492e+00,9.8772e+04,7.6281e+02,-2.3532e-01,-6.7731e-01,2.2833e+00,2.5318e+00,1.4163e+00,1.8643e+00,5.3690e+00,2.8592e+01
1.4700e+02,1.0000e+00,2.5433e+01,-1.0253e+05,-1.0254e+05,-3.6704e-01,-1.0254e+05,1.3269e-01,7.0517e+00,9.8664e+04,7.6705e+02,-3.9834e-01,-6.0408e-01,1.0044e+00,3.1840e+00,3.9892e+00,4.4336e+00,3.7149e+00,2.8296e+01
1.4800e+02,1.0000e+00,2.5561e+01,-1.0243e+05,-1.0244e+05,-3.6954e-01,-1.0244e+05,1.3272e-01,7.0542e+00,9.8450e+04,7.7138e+02,-6.3250e-01,-5.3389e-01,-5.9414e-01,3.0675e+00,2.4077e+00,4.6067e+00,3.6629e+00,2.8282e+01
1.4900e+02,2.0000e+00,2.5645e+01,-1.0235e+05,-1.0236e+05,-3.7204e-01,-1.0236e+05,1.3274e-01,7.0566e+00,9.8352e+04,7.7998e+02,-9.3212e-01,-1.4863e+00,3.6474e-01,3.9290e+00,4.2389e+00,1.9075e+00,3.9306e+00,2.9909e+01
1.5000e+02,1.0000e+00,2.5773e+01,-1.0197e+05,-1.0198e+05,-3.7453e-01,-1.0198e+05,1.3276e-01,7.0591e+00,9.8275e+04,7.8427e+02,-9.5097e-01,-1.7047e+00,2.5465e+00,6.8575e-01,9.6409e-01,5.3100e+00,2.8081e+00,3.1755e+01
1.5100e+02,1.0000e+00,2.5901e+01,-1.0188e+05,-1.0189e+05,-3.7703e-01,-1.0189e+05,1.3279e-01,7.0616e+00,9.7894e+04,7.8888e+02,2.3378e-01,-6.0473e-01,1.7513e+00,3.1482e+00,4.2979e+00,2.9265e+00,4.7873e+00,2.8514e+01
1.5200e+02,1.0000e+00,2.6027e+01,-1.0180e+05,-1.0181e+05,-3.7953e-01,-1.0181e+05,1.3281e-01,7.0641e+00,9.7802e+04,7.9356e+02,4.9674e-01,-1.3983e+00,2.4764e+00,2.2222e+00,4.2751e+00,4.9245e+00,4.9744e+00,2.8127e+01
1.5300e+02,2.0000e+00,2.6109e+01,-1.0161e+05,-1.0161e+05,-3.8202e-01,-1.0161e+05,1.3283e-01,7.0666e+00,9.7721e+04,8.0113e+02,1.5232e-01,-1.5501e+00,1.1306e+00,9.2423e-01,2.2365e+00,4.6230e+00,2.2727e+00,2.8920e+01
1.5400e+02,1.0000e+00,2.6235e+01,-1.0116e+05,-1.0117e+05,-3.8452e-01,-1.0117e+05,1.3286e-01,7.0691e+00,9.7528e+04,8.0572e+02,2.2355e-01,-1.8619e+00,2.4942e+00,1.1411e-02,3.9178e+00,4.9780e+00,5.2587e+00,3.0611e+01
1.5500e+02,1.0000e+00,2.6361e+01,-1.0112e+05,-1.0113e+05,-3.8702e-01,-1.0113e+05,1.3288e-01,7.0716e+00,9.7082e+04,8.0962e+02,-2.4956e-01,-1.8280e+00,-1.7899e-01,7.0405e-02,4.1531e+00,2.1213e+00,5.1783e+00,3.1942e+01
1.5600e+02,1.0000e+00,2.6486e+01,-1.0104e+05,-1.0104e+05,-3.8951e-01,-1.0104e+05,1.3290e-01,7.0741e+00,9.7040e+04,8.1429e+02,-8.6534e-02,-5.1715e-01,-1.6049e-01,2.2945e+00,3.8023e+00,4.5529e+00,3.1741e+00,2.9429e+01
1.5700e+02,1.0000e+00,2.6610e+01,-1.0101e+05,-1.0102e+05,-3.9201e-01,-1.0102e+05,1.3293e-01,7.0766e+00,9.6958e+04,8.1889e+02,1.2239e-01,-1.2131e+00,1.0612e-01,8.5842e-01,2.4771e+00,5.1108e+00,4.1537e+00,3.1959e+01
1.5800e+02,1.0000e+00,2.6734e+01,-1.0097e+05,-1.0097e+05,-3.9451e-01,-1.0097e+05,1.3295e-01,7.0791e+00,9.6930e+04,8.2363e+02,-4.0797e-01,-1.9534e+00,1.2504e+00,3.3467e+00,4.2681e+00,4.1148e+00,2.1619e+00,2.9640e+01
1.5900e+02,2.0000e+00,2.6813e+01,-1.0076e+05,-1.0076e+05,-3.9700e-01,-1.0076e+05,1.3297e-01,7.0816e+00,9.6889e+04,8.3167e+02,-5.9885e-01,-1.8443e+00,-3.8847e-01,8.8929e-01,4.2654e+00,3.7118e+00,3.4210e+00,2.9995e+01
1.6000e+02,3.0000e+00,2.6846e+01,-1.0067e+05,-1.0067e+05,-3.9950e-01,-1.0067e+05,1.3300e-01,7.0841e+00,9.6679e+04,8.4505e+02,2.9691e-01,-1.4032e+00,7.0992e-01,7.0382e-01,4.2846e+00,1.6082e+00,2.0652e+00,2.8843e+01
1.6100e+02,1.0000e+00,2.6968e+01,-1.0059e+05,-1.0059e+05,-4.0200e-01,-1.0059e+05,1.3302e-01,7.0866e+00,9.6589e+04,8.4967e+02,-4.2652e-01,-1.9192e+00,7.4968e-01,3.8737e+00,9.5788e-01,1.8604e+00,4.8113e+00,3.0349e+01
1.6200e+02,1.0000e+00,2.7090e+01,-1.0051e+05,-1.0052e+05,-4.0449e-01,-1.0052e+05,1.3304e-01,7.0891e+00,9.6508e+04,8.5350e+02,-9.4017e-01,-7.4852e-01,-5.8869e-01,2.0381e+00,3.9543e+00,1.5378e+00,4.6268e+00,2.9905e+01
1.6300e+02,3.0000e+00,2.7121e+01,-1.0023e+05,-1.0024e+05,-4.0699e-01,-1.0024e+05,1.3307e-01,7.0916e+00,9.6433e+04,8.6552e+02,-9.8470e-01,-1.1347e+00,-4.8792e-01,3.9751e-01,1.2343e+00,4.3680e+00,2.7265e+00,2.8467e+01
1.6400e+02,4.0000e+00,2.7107e+01,-1.0014e+05,-1.0015e+05,-4.0949e-01,-1.0015e+05,1.3309e-01,7.0941e+00,9.7115e+04,8.8243e+02,-1.6425e-01,-1.3171e+00,2.7215e+00,2.9339e+00,2.8331e+00,5.1213e+00,5.2890e+00,3.0498e+01
1.6500e+02,1.0000e+00,2.7228e+01,-9.9808e+04,-9.9815e+04,-4.1199e-01,-9.9815e+04,1.3311e-01,7.0966e+00,9.7024e+04,8.8666e+02,1.8389e-01,-1.8522e+00,7.1241e-01,1.4683e+00,3.7925e+00,4.2308e+00,3.2772e+00,2.8099e+01
1.6600e+02,1.0000e+00,2.7348e+01,-9.9755e+04,-9.9762e+04,-4.1448e-01,-9.9762e+04,1.3314e-01,7.0991e+00,9.6688e+04,8.9041e+02,-4.6525e-01,-1.8528e+00,6.9599e-01,3.7356e+00,6.2849e-01,2.6263e+00,4.9864e+00,3.1182e+01
1.6700e+02,1.0000e+00,2.7467e+01,-9.9717e+04,-9.9725e+04,-4.1698e-01,-9.9725e+04,1.3316e-01,7.1016e+00,9.6636e+04,8.9462e+02,-3.2509e-01,-1.0725e+00,1.5326e+00,1.5129e+00,4.3818e+00,3.1603e+00,5.0879e+00,3.1879e+01
1.6800e+02,1.0000e+00,2.7586e+01,-9.9683e+04,-9.9690e+04,-4.1948e-01,-9.9690e+04,1.3318e-01,7.1041e+00,9.6598e+04,8.9922e+02,4.7016e-01,-1.3152e+00,-8.3344e-01,3.4843e+00,1.1313e+00,4.5197e+00,2.4002e+00,2.8980e+01
1.6900e+02,1.0000e+00,2.7705e+01,-9.9664e+04,-9.9671e+04,-4.2197e-01,-9.9671e+04,1.3321e-01,7.1066e+00,9.6564e+04,9.0306e+02,-8.1396e-01,-1.7899e+00,-3.2981e-01,2.8405e+00,2.9976e+00,2.9470e+00,4.8818e+00,3.0524e+01
1.7000e+02,1.0000e+00,2.7823e+01,-9.9608e+04,-9.9616e+04,-4.2447e-01,-9.9616e+04,1.3323e-01,7.1091e+00,9.6545e+04,9.0777e+02,-7.6138e-01,-1.3409e+00,1.4604e+00,3.6459e+00,1.8901e+00,4.6595e+00,4.4178e+00,3.0860e+01
1.7100e+02,1.0000e+00,2.7941e+01,-9.9357e+04,-9.9364e+04,-4.2697e-01,-9.9364e+04,1.3325e-01,7.1116e+00,9.6489e+04,9.1240e+02,-1.5336e-01,-1.3766e+00,2.5480e-01,3.6282e+00,4.1840e+00,1.4257e+00,2.2295e+00,2.8536e+01
1.7200e+02,1.0000e+00,2.8059e+01,-9.9283e+04,-9.9290e+04,-4.2946e-01,-9.9290e+04,1.3328e-01,7.1141e+00,9.6237e+04,9.1657e+02,-1.5728e-01,-1.7936e+00,1.0357e+00,2.1765e+00,1.7803e+00,1.5179e+00,4.7751e+00,2.9066e+01
1.7300e+02,1.0000e+00,2.8176e+01,-9.9264e+04,-9.9272e+04,-4.3196e-01,-9.9272e+04,1.3330e-01,7.1166e+00,9.6163e+04,9.2042e+02,-3.8279e-01,-1.6803e+00,1.2084e-01,2.4374e+00,1.4550e+00,4.5816e+00,1.9327e+00,2.9921e+01
1.7400e+02,4.0000e+00,2.8155e+01,-9.9200e+04,-9.9207e+04,-4.3446e-01,-9.9207e+04,1.3332e-01,7.1191e+00,9.6145e+04,9.3819e+02,-5.9414e-01,-1.6600e+00,1.5351e+00,2.1200e+00,2.3172e+00,4.5035e+00,4.4248e+00,2.9422e+01
1.7500e+02,1.0000e+00,2.8271e+01,-9.9021e+04,-9.9028e+04,-4.3695e-01,-9.9028e+04,1.3335e-01,7.1216e+00,9.6080e+04,9.4239e+02,-7.2723e-01,-1.3714e+00,5.8089e-02,1.4252e-01,3.7972e+00,4.6381e+00,3.2450e+00,3.1007e+01
