niter,nc,eff,logl,logwt,logvol,logz,logzerr,h,delta_logz,time_elapsed,logfeh_mean,logdust_med,logNpix,tau,dmod
1.0400e+02,1.0000e+00,1.7021e+01,-7.4748e+03,-7.4818e+03,-2.0779e-01,-7.4818e+03,1.1599e-01,6.7341e+00,7.4845e+03,2.1906e+03,-2.8006e-01,-4.6988e-01,4.4653e+00,6.9634e+00,2.6783e+01
1.0500e+02,1.0000e+00,1.7157e+01,-7.4422e+03,-7.4494e+03,-2.0979e-01,-7.4494e+03,1.1925e-01,7.1175e+00,7.4815e+03,2.1940e+03,-2.2511e-01,-9.3422e-01,4.1512e+00,4.1479e+00,2.5884e+01
1.0600e+02,1.0000e+00,1.7292e+01,-7.4184e+03,-7.4255e+03,-2.1179e-01,-7.4255e+03,1.1927e-01,7.1195e+00,7.4491e+03,2.1973e+03,-1.7715e-01,-1.5748e-01,4.3054e+00,3.2127e+00,2.5834e+01
1.0700e+02,1.0000e+00,1.7427e+01,-7.3799e+03,-7.3871e+03,-2.1379e-01,-7.3871e+03,1.1928e-01,7.1215e+00,7.4252e+03,2.2007e+03,-1.3811e-01,-9.1029e-01,4.2797e+00,2.4651e+00,2.6007e+01
1.0800e+02,1.0000e+00,1.7561e+01,-7.3681e+03,-7.3752e+03,-2.1578e-01,-7.3752e+03,1.1930e-01,7.1234e+00,7.3868e+03,2.2041e+03,2.3054e-01,-2.4578e-01,4.6667e+00,3.9785e-01,2.6429e+01
1.0900e+02,1.0000e+00,1.7695e+01,-7.3547e+03,-7.3619e+03,-2.1778e-01,-7.3619e+03,1.1932e-01,7.1255e+00,7.3749e+03,2.2079e+03,1.3452e-01,-5.2667e-01,4.6102e+00,1.8854e+00,2.6521e+01
1.1000e+02,1.0000e+00,1.7828e+01,-7.3438e+03,-7.3510e+03,-2.1978e-01,-7.3510e+03,1.1933e-01,7.1271e+00,7.3616e+03,2.2115e+03,1.0684e-01,-3.4343e-02,1.3697e+00,4.7091e+00,2.7027e+01
1.1100e+02,1.0000e+00,1.7961e+01,-7.3247e+03,-7.3319e+03,-2.2178e-01,-7.3319e+03,1.1935e-01,7.1295e+00,7.3506e+03,2.2153e+03,-4.6090e-01,-9.0727e-01,4.5480e+00,1.4284e+00,2.6814e+01
1.1200e+02,1.0000e+00,1.8094e+01,-7.3166e+03,-7.3238e+03,-2.2378e-01,-7.3238e+03,1.1932e-01,7.1260e+00,7.3316e+03,2.2186e+03,-1.5104e-01,-3.9617e-01,1.7272e+00,4.2003e+00,2.8551e+01
1.1300e+02,1.0000e+00,1.8226e+01,-7.1426e+03,-7.1497e+03,-2.2577e-01,-7.1497e+03,1.1939e-01,7.1335e+00,7.3235e+03,2.2224e+03,-9.8507e-02,-3.9000e-01,4.4057e+00,3.3387e+00,2.6307e+01
1.1400e+02,2.0000e+00,1.8328e+01,-7.1204e+03,-7.1275e+03,-2.2777e-01,-7.1275e+03,1.1940e-01,7.1355e+00,7.1494e+03,2.2291e+03,-8.0414e-02,-9.0599e-01,4.1618e+00,4.1363e+00,2.5951e+01
1.1500e+02,1.0000e+00,1.8459e+01,-7.1085e+03,-7.1157e+03,-2.2977e-01,-7.1157e+03,1.1942e-01,7.1373e+00,7.1272e+03,2.2329e+03,-1.2722e-01,-9.8285e-01,4.3599e+00,6.1214e+00,2.6687e+01
1.1600e+02,1.0000e+00,1.8590e+01,-7.0276e+03,-7.0347e+03,-2.3177e-01,-7.0347e+03,1.1944e-01,7.1395e+00,7.1154e+03,2.2362e+03,5.8399e-02,-2.3298e-01,1.6262e+00,1.1819e-01,2.7608e+01
1.1700e+02,2.0000e+00,1.8690e+01,-6.9890e+03,-6.9961e+03,-2.3377e-01,-6.9961e+03,1.1945e-01,7.1415e+00,7.0344e+03,2.2434e+03,-2.7881e-02,-3.1382e-01,1.9615e+00,6.3246e+00,2.9282e+01
1.1800e+02,1.0000e+00,1.8820e+01,-6.8414e+03,-6.8485e+03,-2.3576e-01,-6.8485e+03,1.1947e-01,7.1435e+00,6.9958e+03,2.2472e+03,-7.0506e-02,-8.7934e-01,4.9999e+00,7.9793e+00,2.8474e+01
1.1900e+02,1.0000e+00,1.8949e+01,-6.8134e+03,-6.8205e+03,-2.3776e-01,-6.8205e+03,1.1949e-01,7.1455e+00,6.8482e+03,2.2510e+03,6.4307e-02,-5.5567e-01,1.3983e+00,7.0808e+00,2.7650e+01
1.2000e+02,1.0000e+00,1.9078e+01,-6.7728e+03,-6.7800e+03,-2.3976e-01,-6.7800e+03,1.1950e-01,7.1475e+00,6.8202e+03,2.2544e+03,-3.9198e-02,-1.9608e-01,4.1147e+00,3.9262e+00,2.5637e+01
1.2100e+02,1.0000e+00,1.9206e+01,-6.7227e+03,-6.7298e+03,-2.4176e-01,-6.7298e+03,1.1952e-01,7.1495e+00,6.7796e+03,2.2578e+03,-4.8951e-01,-3.9102e-01,4.9543e+00,1.8704e+00,2.7936e+01
1.2200e+02,1.0000e+00,1.9334e+01,-6.7132e+03,-6.7203e+03,-2.4376e-01,-6.7203e+03,1.1952e-01,7.1499e+00,6.7295e+03,2.2616e+03,-3.0377e-01,-1.0664e-01,4.2898e+00,2.1670e+00,2.6034e+01
1.2300e+02,1.0000e+00,1.9462e+01,-6.6873e+03,-6.6945e+03,-2.4575e-01,-6.6945e+03,1.1955e-01,7.1535e+00,6.7200e+03,2.2650e+03,1.9198e-01,-8.4928e-01,1.5239e+00,3.1169e+00,2.7710e+01
1.2400e+02,1.0000e+00,1.9589e+01,-6.6605e+03,-6.6676e+03,-2.4775e-01,-6.6676e+03,1.1957e-01,7.1555e+00,6.6942e+03,2.2684e+03,-2.6836e-01,-6.3232e-01,4.0532e+00,1.5255e+00,2.5689e+01
1.2500e+02,1.0000e+00,1.9716e+01,-6.6583e+03,-6.6654e+03,-2.4975e-01,-6.6653e+03,1.1434e-01,6.5436e+00,6.6673e+03,2.2722e+03,-3.5804e-01,-6.5245e-01,4.2645e+00,6.9209e+00,2.6717e+01
1.2600e+02,1.0000e+00,1.9843e+01,-6.6344e+03,-6.6416e+03,-2.5175e-01,-6.6416e+03,1.1960e-01,7.1595e+00,6.6649e+03,2.2760e+03,-4.2924e-01,-7.6973e-01,4.5964e+00,5.5964e+00,2.7523e+01
1.2700e+02,1.0000e+00,1.9969e+01,-6.5264e+03,-6.5336e+03,-2.5375e-01,-6.5336e+03,1.1962e-01,7.1615e+00,6.6412e+03,2.2794e+03,9.7323e-02,-9.0941e-01,1.1026e+00,2.8970e+00,2.6414e+01
1.2800e+02,1.0000e+00,2.0094e+01,-6.5214e+03,-6.5285e+03,-2.5574e-01,-6.5285e+03,1.1898e-01,7.0853e+00,6.5332e+03,2.2832e+03,8.6812e-02,-6.5088e-01,3.9987e+00,5.3413e-01,2.5391e+01
1.2900e+02,1.0000e+00,2.0219e+01,-6.5129e+03,-6.5201e+03,-2.5774e-01,-6.5201e+03,1.1962e-01,7.1614e+00,6.5282e+03,2.2866e+03,-3.8405e-01,-2.8144e-01,1.5416e+00,1.3592e-01,2.7688e+01
1.3000e+02,1.0000e+00,2.0344e+01,-6.4908e+03,-6.4979e+03,-2.5974e-01,-6.4979e+03,1.1967e-01,7.1675e+00,6.5198e+03,2.2902e+03,-1.6825e-01,-6.1933e-01,4.3304e+00,5.7245e+00,2.6775e+01
1.3100e+02,1.0000e+00,2.0469e+01,-6.4849e+03,-6.4921e+03,-2.6174e-01,-6.4921e+03,1.1937e-01,7.1312e+00,6.4976e+03,2.2940e+03,1.6742e-01,-8.3153e-01,4.5343e+00,5.6519e+00,2.7111e+01
1.3200e+02,1.0000e+00,2.0593e+01,-6.4447e+03,-6.4518e+03,-2.6374e-01,-6.4518e+03,1.1970e-01,7.1715e+00,6.4917e+03,2.2978e+03,-3.5058e-01,-4.9523e-01,4.0313e+00,7.3169e+00,2.6177e+01
1.3300e+02,2.0000e+00,2.0684e+01,-6.4024e+03,-6.4096e+03,-2.6573e-01,-6.4096e+03,1.1972e-01,7.1735e+00,6.4515e+03,2.3054e+03,-4.4288e-01,-4.7843e-01,4.9363e+00,3.4515e+00,2.8179e+01
1.3400e+02,1.0000e+00,2.0807e+01,-6.3776e+03,-6.3848e+03,-2.6773e-01,-6.3848e+03,1.1974e-01,7.1755e+00,6.4093e+03,2.3092e+03,-8.0501e-02,-6.7110e-01,4.3304e+00,2.0368e+00,2.6440e+01
1.3500e+02,1.0000e+00,2.0930e+01,-6.3140e+03,-6.3212e+03,-2.6973e-01,-6.3212e+03,1.1975e-01,7.1775e+00,6.3844e+03,2.3130e+03,-4.3168e-01,-1.3014e-01,1.1095e+00,7.7521e+00,2.6637e+01
1.3600e+02,1.0000e+00,2.1053e+01,-6.2356e+03,-6.2428e+03,-2.7173e-01,-6.2428e+03,1.1977e-01,7.1795e+00,6.3208e+03,2.3164e+03,-1.5097e-01,-8.4326e-01,4.6663e+00,5.8011e+00,2.7798e+01
1.3700e+02,1.0000e+00,2.1175e+01,-6.2215e+03,-6.2286e+03,-2.7373e-01,-6.2286e+03,1.1979e-01,7.1815e+00,6.2425e+03,2.3202e+03,-8.2124e-02,-5.4473e-01,4.7784e+00,6.0018e+00,2.7964e+01
1.3800e+02,1.0000e+00,2.1296e+01,-6.2201e+03,-6.2271e+03,-2.7572e-01,-6.2269e+03,1.1219e-01,6.2994e+00,6.2283e+03,2.3240e+03,-2.3366e-01,-4.4259e-01,3.5968e+00,6.2744e+00,2.5027e+01
1.3900e+02,2.0000e+00,2.1385e+01,-6.2113e+03,-6.2185e+03,-2.7772e-01,-6.2185e+03,1.1979e-01,7.1818e+00,6.2265e+03,2.3317e+03,-4.1832e-01,-5.3758e-01,4.5454e+00,3.7734e+00,2.7331e+01
1.4000e+02,2.0000e+00,2.1472e+01,-6.1887e+03,-6.1959e+03,-2.7972e-01,-6.1959e+03,1.1984e-01,7.1875e+00,6.2181e+03,2.3394e+03,-1.7785e-02,-1.6950e-01,1.2437e+00,2.3309e+00,2.6303e+01
1.4100e+02,1.0000e+00,2.1593e+01,-6.1879e+03,-6.1947e+03,-2.8172e-01,-6.1944e+03,1.1109e-01,6.1770e+00,6.1955e+03,2.3428e+03,1.9197e-01,-8.2988e-01,3.8735e+00,6.9714e+00,2.5647e+01
1.4200e+02,1.0000e+00,2.1713e+01,-6.1747e+03,-6.1819e+03,-2.8372e-01,-6.1819e+03,1.1987e-01,7.1914e+00,6.1941e+03,2.3462e+03,-3.4428e-01,-9.4492e-01,3.9316e+00,1.4332e+00,2.5714e+01
1.4300e+02,1.0000e+00,2.1832e+01,-6.1254e+03,-6.1326e+03,-2.8571e-01,-6.1326e+03,1.1989e-01,7.1935e+00,6.1815e+03,2.3496e+03,-3.5194e-01,-5.1973e-01,2.1081e+00,1.8282e-01,2.9439e+01
1.4400e+02,1.0000e+00,2.1951e+01,-6.0969e+03,-6.1041e+03,-2.8771e-01,-6.1041e+03,1.1990e-01,7.1955e+00,6.1323e+03,2.3534e+03,-7.4708e-02,-1.3844e-01,1.3647e+00,1.4344e+00,2.6653e+01
1.4500e+02,1.0000e+00,2.2070e+01,-6.0849e+03,-6.0921e+03,-2.8971e-01,-6.0921e+03,1.1992e-01,7.1973e+00,6.1037e+03,2.3572e+03,-8.5881e-02,-9.4463e-01,4.4108e+00,5.1560e+00,2.7144e+01
1.4600e+02,1.0000e+00,2.2188e+01,-6.0065e+03,-6.0137e+03,-2.9171e-01,-6.0137e+03,1.1994e-01,7.1995e+00,6.0917e+03,2.3605e+03,-9.9090e-02,-1.6743e-01,1.7441e+00,2.2800e+00,2.7915e+01
1.4700e+02,1.0000e+00,2.2307e+01,-5.9437e+03,-5.9509e+03,-2.9371e-01,-5.9509e+03,1.1995e-01,7.2015e+00,6.0133e+03,2.3639e+03,4.6958e-02,-5.7503e-01,3.9025e+00,4.7453e+00,2.5685e+01
1.4800e+02,1.0000e+00,2.2424e+01,-5.9408e+03,-5.9480e+03,-2.9570e-01,-5.9479e+03,1.1671e-01,6.8178e+00,5.9506e+03,2.3672e+03,-2.7730e-01,-6.2806e-01,4.3108e+00,7.2190e+00,2.7137e+01
1.4900e+02,1.0000e+00,2.2542e+01,-5.9278e+03,-5.9350e+03,-2.9770e-01,-5.9350e+03,1.1998e-01,7.2054e+00,5.9475e+03,2.3706e+03,-2.4040e-02,-8.0197e-01,4.0813e+00,5.8809e+00,2.6364e+01
1.5000e+02,1.0000e+00,2.2659e+01,-5.8892e+03,-5.8964e+03,-2.9970e-01,-5.8964e+03,1.2000e-01,7.2075e+00,5.9346e+03,2.3742e+03,-3.7896e-02,-7.8071e-01,4.4901e+00,5.2181e+00,2.7365e+01
1.5100e+02,2.0000e+00,2.2741e+01,-5.7275e+03,-5.7347e+03,-3.0170e-01,-5.7347e+03,1.2002e-01,7.2095e+00,5.8960e+03,2.3809e+03,-4.5200e-01,-4.9410e-01,4.7337e+00,1.2768e+00,2.7847e+01
1.5200e+02,1.0000e+00,2.2857e+01,-5.7124e+03,-5.7196e+03,-3.0370e-01,-5.7196e+03,1.2004e-01,7.2114e+00,5.7343e+03,2.3842e+03,-1.5853e-01,-1.4084e-01,2.3023e+00,2.7670e+00,2.9591e+01
1.5300e+02,2.0000e+00,2.2939e+01,-5.6501e+03,-5.6574e+03,-3.0569e-01,-5.6574e+03,1.2005e-01,7.2134e+00,5.7192e+03,2.3914e+03,-2.2862e-01,-9.0876e-01,1.1810e+00,2.8054e+00,2.6777e+01
1.5400e+02,1.0000e+00,2.3054e+01,-5.6073e+03,-5.6145e+03,-3.0769e-01,-5.6145e+03,1.2007e-01,7.2154e+00,5.6570e+03,2.3947e+03,2.3455e-02,-7.4170e-01,4.6632e+00,4.3056e+00,2.7790e+01
1.5500e+02,1.0000e+00,2.3169e+01,-5.5636e+03,-5.5708e+03,-3.0969e-01,-5.5708e+03,1.2009e-01,7.2174e+00,5.6141e+03,2.3985e+03,-4.8084e-01,-7.3271e-02,1.4717e+00,5.1500e+00,2.7527e+01
1.5600e+02,1.0000e+00,2.3284e+01,-5.5437e+03,-5.5509e+03,-3.1169e-01,-5.5509e+03,1.2010e-01,7.2194e+00,5.5704e+03,2.4018e+03,-1.5846e-01,-8.4434e-01,4.9838e+00,7.1286e+00,2.9019e+01
1.5700e+02,1.0000e+00,2.3398e+01,-5.4825e+03,-5.4898e+03,-3.1369e-01,-5.4898e+03,1.2012e-01,7.2214e+00,5.5505e+03,2.4057e+03,-3.7578e-01,-4.5523e-01,4.5375e+00,5.7233e+00,2.7782e+01
1.5800e+02,3.0000e+00,2.3442e+01,-5.4821e+03,-5.4888e+03,-3.1568e-01,-5.4885e+03,1.1078e-01,6.1428e+00,5.4894e+03,2.4170e+03,-2.1958e-01,-5.8378e-01,4.5103e+00,6.1101e+00,2.7741e+01
1.5900e+02,1.0000e+00,2.3556e+01,-5.4804e+03,-5.4875e+03,-3.1768e-01,-5.4872e+03,1.1004e-01,6.0606e+00,5.4881e+03,2.4204e+03,-1.4182e-02,-2.2809e-01,4.3833e+00,6.6609e+00,2.7142e+01
1.6000e+02,1.0000e+00,2.3669e+01,-5.4747e+03,-5.4819e+03,-3.1968e-01,-5.4819e+03,1.1965e-01,7.1650e+00,5.4868e+03,2.4243e+03,2.4542e-01,-4.7842e-01,1.4107e+00,5.1390e-01,2.6643e+01
1.6100e+02,1.0000e+00,2.3781e+01,-5.4528e+03,-5.4601e+03,-3.2168e-01,-5.4601e+03,1.2018e-01,7.2294e+00,5.4815e+03,2.4276e+03,-3.2009e-01,-8.7247e-01,4.5824e+00,7.2896e+00,2.8144e+01
1.6200e+02,1.0000e+00,2.3894e+01,-5.4248e+03,-5.4321e+03,-3.2368e-01,-5.4321e+03,1.2020e-01,7.2314e+00,5.4597e+03,2.4315e+03,-1.3808e-01,-3.7028e-01,1.2382e+00,1.6554e+00,2.6396e+01
1.6300e+02,3.0000e+00,2.3935e+01,-5.3983e+03,-5.4056e+03,-3.2567e-01,-5.4056e+03,1.2022e-01,7.2334e+00,5.4317e+03,2.4420e+03,-3.2918e-02,-5.0632e-01,4.3622e+00,5.7256e+00,2.7220e+01
1.6400e+02,1.0000e+00,2.4047e+01,-5.3814e+03,-5.3886e+03,-3.2767e-01,-5.3886e+03,1.2023e-01,7.2354e+00,5.4051e+03,2.4454e+03,-1.1505e-01,-3.9468e-01,4.1905e+00,1.6857e+00,2.6438e+01
1.6500e+02,1.0000e+00,2.4158e+01,-5.3720e+03,-5.3793e+03,-3.2967e-01,-5.3793e+03,1.2024e-01,7.2356e+00,5.3882e+03,2.4488e+03,-2.9640e-01,-9.6557e-01,3.5083e+00,4.2096e+00,2.5210e+01
1.6600e+02,1.0000e+00,2.4269e+01,-5.3631e+03,-5.3704e+03,-3.3167e-01,-5.3704e+03,1.2025e-01,7.2368e+00,5.3789e+03,2.4526e+03,1.9534e-01,-5.2278e-01,1.2085e+00,2.7405e-01,2.6047e+01
1.6700e+02,1.0000e+00,2.4380e+01,-5.3488e+03,-5.3561e+03,-3.3367e-01,-5.3561e+03,1.2028e-01,7.2414e+00,5.3699e+03,2.4564e+03,-3.8645e-01,-6.6483e-01,3.6302e+00,6.7941e-01,2.5275e+01
1.6800e+02,1.0000e+00,2.4490e+01,-5.3314e+03,-5.3386e+03,-3.3566e-01,-5.3386e+03,1.2030e-01,7.2434e+00,5.3556e+03,2.4598e+03,-1.9893e-02,-2.8495e-01,3.9537e+00,7.7709e+00,2.6230e+01
1.6900e+02,4.0000e+00,2.4493e+01,-5.2810e+03,-5.2883e+03,-3.3766e-01,-5.2883e+03,1.2032e-01,7.2454e+00,5.3382e+03,2.4742e+03,2.4691e-01,-3.3678e-01,4.2716e+00,2.2443e+00,2.6460e+01
1.7000e+02,1.0000e+00,2.4602e+01,-5.2724e+03,-5.2796e+03,-3.3966e-01,-5.2796e+03,1.2031e-01,7.2441e+00,5.2879e+03,2.4781e+03,-1.4932e-01,-6.6130e-01,4.6813e+00,7.5070e+00,2.8356e+01
1.7100e+02,1.0000e+00,2.4711e+01,-5.2681e+03,-5.2753e+03,-3.4166e-01,-5.2753e+03,1.1913e-01,7.1033e+00,5.2792e+03,2.4820e+03,1.1240e-01,-7.7068e-01,3.6605e+00,4.6473e+00,2.5397e+01
1.7200e+02,5.0000e+00,2.4677e+01,-5.2634e+03,-5.2706e+03,-3.4366e-01,-5.2706e+03,1.1952e-01,7.1492e+00,5.2749e+03,2.5005e+03,-4.4625e-01,-3.2977e-01,2.0191e+00,7.3898e-01,2.8956e+01
1.7300e+02,1.0000e+00,2.4785e+01,-5.2554e+03,-5.2626e+03,-3.4565e-01,-5.2626e+03,1.2033e-01,7.2473e+00,5.2702e+03,2.5039e+03,-3.8762e-01,-2.5394e-01,4.3240e+00,5.1064e+00,2.7192e+01
1.7400e+02,1.0000e+00,2.4893e+01,-5.1610e+03,-5.1682e+03,-3.4765e-01,-5.1682e+03,1.2040e-01,7.2554e+00,5.2622e+03,2.5072e+03,-1.3771e-01,-8.7467e-01,4.8578e+00,2.3450e-01,2.8383e+01
1.7500e+02,1.0000e+00,2.5000e+01,-5.1030e+03,-5.1102e+03,-3.4965e-01,-5.1102e+03,1.2042e-01,7.2574e+00,5.1678e+03,2.5110e+03,8.6858e-02,-2.3840e-01,4.6576e+00,5.3031e+00,2.7842e+01
1.7600e+02,1.0000e+00,2.5107e+01,-5.0583e+03,-5.0656e+03,-3.5165e-01,-5.0656e+03,1.2043e-01,7.2594e+00,5.1098e+03,2.5148e+03,-1.8285e-01,-6.6514e-02,4.9759e+00,4.4279e+00,2.8651e+01
1.7700e+02,1.0000e+00,2.5214e+01,-5.0467e+03,-5.0539e+03,-3.5365e-01,-5.0539e+03,1.2045e-01,7.2612e+00,5.0651e+03,2.5183e+03,-3.0750e-01,-3.0030e-01,4.6063e+00,7.8712e+00,2.8205e+01
1.7800e+02,1.0000e+00,2.5320e+01,-5.0065e+03,-5.0138e+03,-3.5564e-01,-5.0138e+03,1.2047e-01,7.2634e+00,5.0535e+03,2.5216e+03,-3.9948e-01,-5.3462e-03,1.7180e+00,2.6086e+00,2.7841e+01
1.7900e+02,1.0000e+00,2.5426e+01,-4.9882e+03,-4.9955e+03,-3.5764e-01,-4.9955e+03,1.2048e-01,7.2654e+00,5.0134e+03,2.5250e+03,1.0358e-01,-7.0556e-01,4.1225e+00,1.8758e+00,2.6449e+01
1.8000e+02,1.0000e+00,2.5532e+01,-4.9796e+03,-4.9868e+03,-3.5964e-01,-4.9868e+03,1.2047e-01,7.2641e+00,4.9951e+03,2.5288e+03,-1.8773e-01,-3.7212e-01,4.6295e+00,6.4844e-01,2.7752e+01
1.8100e+02,1.0000e+00,2.5637e+01,-4.9568e+03,-4.9641e+03,-3.6164e-01,-4.9641e+03,1.2052e-01,7.2694e+00,4.9864e+03,2.5322e+03,-4.4970e-01,-5.6337e-02,4.1720e+00,6.9437e+00,2.6970e+01
1.8200e+02,1.0000e+00,2.5743e+01,-4.9457e+03,-4.9530e+03,-3.6364e-01,-4.9530e+03,1.2053e-01,7.2710e+00,4.9637e+03,2.5356e+03,1.5987e-01,-2.9916e-03,4.1349e+00,5.8290e+00,2.6436e+01
1.8300e+02,5.0000e+00,2.5702e+01,-4.9438e+03,-4.9510e+03,-3.6563e-01,-4.9508e+03,1.1446e-01,6.5567e+00,4.9525e+03,2.5523e+03,4.4994e-02,-9.9912e-02,4.1167e+00,4.8333e+00,2.6456e+01
1.8400e+02,3.0000e+00,2.5734e+01,-4.9414e+03,-4.9486e+03,-3.6763e-01,-4.9485e+03,1.1516e-01,6.6371e+00,4.9504e+03,2.5623e+03,-2.3000e-01,-8.3913e-01,3.9055e+00,6.6987e+00,2.6594e+01
1.8500e+02,1.0000e+00,2.5838e+01,-4.8760e+03,-4.8832e+03,-3.6963e-01,-4.8832e+03,1.2058e-01,7.2774e+00,4.9480e+03,2.5657e+03,2.0384e-01,-6.1358e-02,3.9802e+00,7.2948e+00,2.6186e+01
1.8600e+02,1.0000e+00,2.5941e+01,-4.8612e+03,-4.8685e+03,-3.7163e-01,-4.8685e+03,1.2060e-01,7.2794e+00,4.8828e+03,2.5690e+03,-4.2789e-01,-1.8066e-01,3.5184e+00,6.2907e+00,2.5386e+01
1.8700e+02,3.0000e+00,2.5972e+01,-4.8220e+03,-4.8292e+03,-3.7363e-01,-4.8292e+03,1.2062e-01,7.2814e+00,4.8680e+03,2.5798e+03,-4.1960e-01,-8.0374e-01,1.9529e+00,6.6136e+00,2.9482e+01
1.8800e+02,4.0000e+00,2.5967e+01,-4.8105e+03,-4.8178e+03,-3.7562e-01,-4.8178e+03,1.2063e-01,7.2831e+00,4.8288e+03,2.5932e+03,-4.4532e-01,-3.4916e-01,4.0227e+00,7.4636e+00,2.6882e+01
1.8900e+02,3.0000e+00,2.5997e+01,-4.8092e+03,-4.8162e+03,-3.7762e-01,-4.8160e+03,1.1323e-01,6.4169e+00,4.8174e+03,2.6040e+03,3.4300e-02,-9.6611e-01,4.3121e+00,5.7175e+00,2.7467e+01
1.9000e+02,1.0000e+00,2.6099e+01,-4.7920e+03,-4.7993e+03,-3.7962e-01,-4.7993e+03,1.2067e-01,7.2874e+00,4.8156e+03,2.6075e+03,2.3373e-01,-3.1580e-01,1.5210e+00,1.4779e+00,2.6757e+01
1.9100e+02,2.0000e+00,2.6164e+01,-4.7801e+03,-4.7874e+03,-3.8162e-01,-4.7874e+03,1.2068e-01,7.2892e+00,4.7989e+03,2.6142e+03,-4.0141e-01,-7.2860e-01,1.3589e+00,5.0619e-01,2.7159e+01
1.9200e+02,3.0000e+00,2.6194e+01,-4.6301e+03,-4.6374e+03,-3.8362e-01,-4.6374e+03,1.2070e-01,7.2914e+00,4.7870e+03,2.6251e+03,-2.5533e-02,-1.7125e-01,3.8524e+00,2.7503e+00,2.5838e+01
1.9300e+02,1.0000e+00,2.6294e+01,-4.6290e+03,-4.6360e+03,-3.8561e-01,-4.6358e+03,1.1260e-01,6.3461e+00,4.6369e+03,2.6284e+03,-4.2078e-01,-4.2272e-01,3.6172e+00,7.7322e+00,2.5983e+01
1.9400e+02,1.0000e+00,2.6395e+01,-4.6242e+03,-4.6315e+03,-3.8761e-01,-4.6315e+03,1.1962e-01,7.1621e+00,4.6353e+03,2.6318e+03,-4.4087e-01,-9.9107e-01,3.2333e+00,7.6507e+00,2.5173e+01
1.9500e+02,3.0000e+00,2.6423e+01,-4.6194e+03,-4.6267e+03,-3.8961e-01,-4.6267e+03,1.1997e-01,7.2034e+00,4.6310e+03,2.6422e+03,-2.1146e-01,-8.6311e-01,4.8161e+00,2.2924e+00,2.8642e+01
1.9600e+02,2.0000e+00,2.6486e+01,-4.5913e+03,-4.5986e+03,-3.9161e-01,-4.5986e+03,1.2076e-01,7.2994e+00,4.6262e+03,2.6497e+03,1.8409e-01,-2.0948e-01,4.9683e+00,7.6745e+00,2.8960e+01
1.9700e+02,1.0000e+00,2.6586e+01,-4.5859e+03,-4.5932e+03,-3.9361e-01,-4.5932e+03,1.2030e-01,7.2432e+00,4.5981e+03,2.6531e+03,-3.5300e-01,-9.6127e-01,3.4634e+00,4.5606e+00,2.5541e+01
1.9800e+02,1.0000e+00,2.6685e+01,-4.5619e+03,-4.5692e+03,-3.9560e-01,-4.5692e+03,1.2080e-01,7.3034e+00,4.5927e+03,2.6569e+03,-4.7814e-01,-1.1933e-01,4.6467e+00,8.1482e-01,2.7997e+01
1.9900e+02,2.0000e+00,2.6747e+01,-4.5350e+03,-4.5423e+03,-3.9760e-01,-4.5423e+03,1.2081e-01,7.3054e+00,4.5687e+03,2.6641e+03,6.6093e-02,-2.0892e-01,4.1492e+00,7.5875e+00,2.7001e+01
2.0000e+02,2.0000e+00,2.6810e+01,-4.5320e+03,-4.5393e+03,-3.9960e-01,-4.5392e+03,1.1774e-01,6.9381e+00,4.5418e+03,2.6719e+03,-1.1450e-01,-1.3113e-01,3.8814e+00,7.2384e+00,2.6388e+01
2.0100e+02,1.0000e+00,2.6908e+01,-4.5151e+03,-4.5224e+03,-4.0160e-01,-4.5224e+03,1.2085e-01,7.3094e+00,4.5387e+03,2.6757e+03,-2.1959e-01,-5.9849e-01,4.7004e+00,2.0344e+00,2.8320e+01
2.0200e+02,3.0000e+00,2.6933e+01,-4.4857e+03,-4.4931e+03,-4.0360e-01,-4.4931e+03,1.2086e-01,7.3114e+00,4.5219e+03,2.6866e+03,-2.1515e-02,-3.4412e-01,4.0773e+00,1.0180e-01,2.6503e+01
2.0300e+02,1.0000e+00,2.7031e+01,-4.4620e+03,-4.4693e+03,-4.0559e-01,-4.4693e+03,1.2088e-01,7.3133e+00,4.4926e+03,2.6899e+03,-2.4379e-01,-1.8870e-01,4.4908e+00,5.3613e+00,2.7944e+01
2.0400e+02,3.0000e+00,2.7056e+01,-4.4364e+03,-4.4437e+03,-4.0759e-01,-4.4437e+03,1.2090e-01,7.3153e+00,4.4688e+03,2.7004e+03,-1.7782e-01,-8.8211e-01,4.1065e+00,1.0151e+00,2.6892e+01
2.0500e+02,1.0000e+00,2.7152e+01,-4.4149e+03,-4.4222e+03,-4.0959e-01,-4.4222e+03,1.2091e-01,7.3173e+00,4.4432e+03,2.7037e+03,6.8105e-02,-1.1650e-02,4.2056e+00,2.8175e+00,2.6677e+01
2.0600e+02,1.0000e+00,2.7249e+01,-4.4064e+03,-4.4137e+03,-4.1159e-01,-4.4137e+03,1.2090e-01,7.3156e+00,4.4217e+03,2.7075e+03,-4.7245e-01,-6.4858e-02,4.9686e+00,4.4460e+00,2.9085e+01
2.0700e+02,3.0000e+00,2.7273e+01,-4.4045e+03,-4.4117e+03,-4.1359e-01,-4.4116e+03,1.1491e-01,6.6084e+00,4.4132e+03,2.7184e+03,-1.5283e-01,-1.5281e-01,3.7121e+00,3.0061e+00,2.5690e+01
